BayID,DeviceID,Description1,Description2,Description3,Description4,Description5,Description6,DisabilityExt1,DisabilityExt2,DisabilityExt3,DisabilityExt4,DisabilityExt5,DisabilityExt6,Duration1,Duration2,Duration3,Duration4,Duration5,Duration6,EffectiveOnPH1,EffectiveOnPH2,EffectiveOnPH3,EffectiveOnPH4,EffectiveOnPH5,EffectiveOnPH6,EndTime1,EndTime2,EndTime3,EndTime4,EndTime5,EndTime6,Exemption1,Exemption2,Exemption3,Exemption4,Exemption5,Exemption6,FromDay1,FromDay2,FromDay3,FromDay4,FromDay5,FromDay6,StartTime1,StartTime2,StartTime3,StartTime4,StartTime5,StartTime6,ToDay1,ToDay2,ToDay3,ToDay4,ToDay5,ToDay6,TypeDesc1,TypeDesc2,TypeDesc3,TypeDesc4,TypeDesc5,TypeDesc6
639,30486,3P MTR M-SAT 7:30-20:30,3P SUN 7:30-18:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,3P Meter,3P,,,,
4036,30466,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,4P Meter,4P Meter,,,,
5022,30525,2P MTR M-F 7:30-18:30,,,,,,240,,,,,,120,,,,,,0,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,5,,,,,,2P Meter,,,,,
3316,25948,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,,,,,,,,,,,1,1,,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,6,6,,,,,1P Meter,2P,,,,
5306,29251,3P MTR M-F 7.30AM - 6.30PM,,,,,,360,,,,,,180,,,,,,0,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,5,,,,,,3P Meter,,,,,
2688,28212,1P MTR M-F 7:30-18:30,1P MTR SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,1P Meter,1P Meter,,,,
937,26123,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,1,0,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,6,6,0,,,,1P Meter,2P,1P,,,
5154,21551,3P MTR M-SAT 7.30 - 18.30,3P SUN 7:30-18:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,3P Meter,3P,,,,
5863,28265,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
5126,21523,3P MTR M-SAT 7.30 - 18.30,3P SUN 7:30-18:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,3P Meter,3P,,,,
5601,30420,2P MTR M-F 9:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T19:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,2P Meter,2P Meter,,,,
4895,30515,2P MTR M-F 7:30-18:30,,,,,,240,,,,,,120,,,,,,0,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,5,,,,,,2P Meter,,,,,
2661,24891,1P MTR M-F 7:30-18:30,1P MTR SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,1P Meter,1P Meter,,,,
4059,24863,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,4P Meter,4P Meter,,,,
628,30494,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,1,0,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,6,6,0,,,,1P Meter,2P,1P,,,
5720,30686,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
5134,21531,3P MTR M-SAT 7.30 - 18.30,3P SUN 7:30-18:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,3P Meter,3P,,,,
4320,24918,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Ticket A,2P,,,,
3580,24996,2P MTR M-F 7:30-18:30,2P SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,2P Meter,2P,,,,
3944,24934,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,4P Meter,4P Meter,,,,
4257,24903,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Ticket A,2P,,,,
4285,24910,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Ticket A,2P,,,,
4302,24915,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Ticket A,2P,,,,
3821,25860,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,4P Meter,2P,,,,
4404,24982,4P M-F 7:30-18:30,2P SAT 7:30-12:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,4P,2P,,,,
5123,21521,3P MTR M-SAT 7.30 - 18.30,3P SUN 7:30-18:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,3P Meter,3P,,,,
4877,30511,P/15 M-F 4:00-6:30 No Parking (621),2P METER M-F 9:00 - 16:00,P/15 M-F 7:00-9:00 - No Parking (621),,,,30,240,30,,,,15,120,15,,,,0,0,0,,,,0001-01-01T16:33:52+10:05,0001-01-02T02:03:52+10:05,0001-01-02T07:03:52+10:05,,,,,,,,,,1,1,1,,,,0001-01-01T14:03:52+10:05,0001-01-01T19:03:52+10:05,0001-01-02T05:03:52+10:05,,,,5,5,5,,,,P/ 15 Min -No Park,2P Meter,P/ 15 Min -No Park,,,
3178,28214,1/2P A RPE M-SUN 7:30-23:00,,,,,,60,,,,,,30,,,,,,0,,,,,,0001-01-02T09:03:52+10:05,,,,,,A RPE,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1/2P,,,,,
7895,25265,1P M-F 7:30AM-4PM,1P M-F 6:30PM-10PM,1P SAT-SUN 7:30AM-10PM,,,,120,120,120,,,,60,60,60,,,,0,0,0,,,,0001-01-02T02:03:52+10:05,0001-01-02T08:03:52+10:05,0001-01-02T08:03:52+10:05,,,,,,,,,,1,1,6,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,5,5,0,,,,1P,1P,1P,,,
3402,24741,4P MTR M-SAT 7.30-8.30,,,,,,480,,,,,,240,,,,,,0,,,,,,0001-01-02T06:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,6,,,,,,4P Meter,,,,,
3404,26253,4P MTR M-SAT 7.30-8.30,,,,,,480,,,,,,240,,,,,,0,,,,,,0001-01-02T06:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,6,,,,,,4P Meter,,,,,
4915,30532,2P MTR M-F 7:30-18:30,,,,,,240,,,,,,120,,,,,,0,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,5,,,,,,2P Meter,,,,,
5772,30739,1P MTR M-SAT 7:30-18:30,1P SUN 7:30-18:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,1P Meter,1P,,,,
2495,24740,2P M-SAT 7:30-20:30,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,1P SUN 7:30-18:30,,,240,240,240,120,,,120,120,120,60,,,0,0,0,0,,,0001-01-02T06:33:52+10:05,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,1,1,0,0,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,6,6,0,0,,,2P,2P Meter,2P,1P,,
5557,27341,2P MTR M-F 7:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,2P Meter,2P Meter,,,,
944,26819,2P MTR M-SAT 7:30-20:30,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,1P,,,,
5037,21636,2P MTR M-F 7:30-18:30,,,,,,240,,,,,,120,,,,,,0,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,5,,,,,,2P Meter,,,,,
5030,21629,2P MTR M-F 7:30-18:30,,,,,,240,,,,,,120,,,,,,0,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,5,,,,,,2P Meter,,,,,
3845,25872,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,4P Meter,2P,,,,
956,26529,2P MTR M-SAT 7:30-20:30,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,1P,,,,
6023,28310,LZ 15M M-SAT 7:30-18:30,,,,,,0,,,,,,15,,,,,,0,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,6,,,,,,Loading Zone 15M,,,,,
7905,25275,1P M-F 7:30AM-4PM,1P M-F 6:30PM-10PM,1P SAT-SUN 7:30AM-10PM,,,,120,120,120,,,,60,60,60,,,,0,0,0,,,,0001-01-02T02:03:52+10:05,0001-01-02T08:03:52+10:05,0001-01-02T08:03:52+10:05,,,,,,,,,,1,1,6,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,5,5,0,,,,1P,1P,1P,,,
938,26370,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,1,0,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,6,6,0,,,,1P Meter,2P,1P,,,
3803,25850,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,4P Meter,2P,,,,
2491,23596,2P MTR M-SAT 7:30-20:30,2P M-SAT 7:30-20:30,1P SUN 7:30-18:30,2P SUN 7:30-18:30,,,240,240,120,240,,,120,120,60,120,,,0,0,0,0,,,0001-01-02T06:33:52+10:05,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,1,1,0,0,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,6,6,0,0,,,2P Meter,2P,1P,2P,,
1433,28539,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,2P,,,,
3959,26425,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,4P Meter,4P Meter,,,,
8341,27574,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,,,,,,,,,,,1,1,,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,6,6,,,,,1P Meter,2P,,,,
613,28680,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Ticket A,2P,,,,
7896,25266,1P M-F 7:30AM-4PM,1P M-F 6:30PM-10PM,1P SAT-SUN 7:30AM-10PM,,,,120,120,120,,,,60,60,60,,,,0,0,0,,,,0001-01-02T02:03:52+10:05,0001-01-02T08:03:52+10:05,0001-01-02T08:03:52+10:05,,,,,,,,,,1,1,6,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,5,5,0,,,,1P,1P,1P,,,
885,26157,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,1,0,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,6,6,0,,,,1P Meter,2P,1P,,,
1764,28594,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,1,0,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,6,6,0,,,,1P Meter,2P,1P,,,
958,26822,2P MTR M-SAT 7:30-20:30,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,1P,,,,
947,27288,2P MTR M-SAT 7:30-20:30,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,1P,,,,
4104,26942,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,4P Meter,4P Meter,,,,
5340,28408,3P MTR M-F 7.30AM - 6.30PM,,,,,,360,,,,,,180,,,,,,0,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,5,,,,,,3P Meter,,,,,
5038,21637,2P MTR M-F 7:30-18:30,,,,,,240,,,,,,120,,,,,,0,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,5,,,,,,2P Meter,,,,,
7901,25271,1P M-F 7:30AM-4PM,1P M-F 6:30PM-10PM,1P SAT-SUN 7:30AM-10PM,,,,120,120,120,,,,60,60,60,,,,0,0,0,,,,0001-01-02T02:03:52+10:05,0001-01-02T08:03:52+10:05,0001-01-02T08:03:52+10:05,,,,,,,,,,1,1,6,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,5,5,0,,,,1P,1P,1P,,,
884,25809,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,1,0,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,6,6,0,,,,1P Meter,2P,1P,,,
7899,25269,1P M-F 7:30AM-4PM,1P M-F 6:30PM-10PM,1P SAT-SUN 7:30AM-10PM,,,,120,120,120,,,,60,60,60,,,,0,0,0,,,,0001-01-02T02:03:52+10:05,0001-01-02T08:03:52+10:05,0001-01-02T08:03:52+10:05,,,,,,,,,,1,1,6,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,5,5,0,,,,1P,1P,1P,,,
8071,25450,2P 7.30PM - 11.00PM,,,,,,240,,,,,,120,,,,,,1,,,,,,0001-01-02T09:03:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-02T05:33:52+10:05,,,,,,0,,,,,,2P,,,,,
4107,26346,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,4P Meter,4P Meter,,,,
5042,21641,2P MTR M-F 7:30-18:30,,,,,,240,,,,,,120,,,,,,0,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,5,,,,,,2P Meter,,,,,
5510,29638,2P MTR M-F 7:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,2P Meter,2P Meter,,,,
3847,25874,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,4P Meter,2P,,,,
3811,25854,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,4P Meter,2P,,,,
950,26528,2P MTR M-SAT 7:30-20:30,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,2P Meter,1P,,,,
3202,25847,1P RPA M-SUN 7:30-23:00,,,,,,120,,,,,,60,,,,,,0,,,,,,0001-01-02T09:03:52+10:05,,,,,,Residents Permit Accepted,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,1P,,,,,
3824,25862,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,4P Meter,2P,,,,
3812,24606,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,0,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,6,0,,,,,4P Meter,2P,,,,
8910,29815,1/2P M-F 7:30-21:00,1/2P SAT-SUN 7:30-18:30,,,,,60,60,,,,,30,30,,,,,0,0,,,,,0001-01-02T07:03:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,0,,,,,1/2P,1/2P,,,,
888,27233,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,0001-01-02T04:33:52+10:05,0001-01-02T06:33:52+10:05,0001-01-02T04:33:52+10:05,,,,,,,,,,1,1,0,,,,0001-01-01T17:33:52+10:05,0001-01-02T04:33:52+10:05,0001-01-01T17:33:52+10:05,,,,6,6,0,,,,1P Meter,2P,1P,,,
8333,27277,2P MTR M-F 7:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,0001-01-02T04:33:52+10:05,0001-01-01T22:33:52+10:05,,,,,,,,,,,1,6,,,,,0001-01-01T17:33:52+10:05,0001-01-01T17:33:52+10:05,,,,,5,6,,,,,2P Meter,2P Meter,,,,
6377,27359,LZ 30M M-SUN 7:30-18:30,,,,,,0,,,,,,30,,,,,,0,,,,,,0001-01-02T04:33:52+10:05,,,,,,,,,,,,1,,,,,,0001-01-01T17:33:52+10:05,,,,,,0,,,,,,Loading Zone 30M,,,,,
